file,week_ended,trigger,source,pre_close,post_close,change_pct,identified
rapt_therapeutics_inc_RAPT.md,2025-09-12,not identified in filings or news,Not identified,12.93,16.22,25.4,False
rapt_therapeutics_inc_RAPT.md,2025-09-19,not identified in filings or news,Not identified,16.22,19.86,22.4,False
rapt_therapeutics_inc_RAPT.md,2025-09-26,not identified in filings or news,Not identified,19.86,26.38,32.8,False
rapt_therapeutics_inc_RAPT.md,2025-11-28,not identified in filings or news,Not identified,27.08,33.8,24.8,False
rapt_therapeutics_inc_RAPT.md,2026-01-23,not identified in filings or news,Not identified,35.1,57.63,64.2,False
raptor_pharmaceutical_rptp.md,,Inflection event or trigger,Pre-week close,,,,True
raptor_pharmaceutical_rptp.md,2015-09-18,Negative data event from Phase 2b CyNCh study on RP103 in pediatric NASH; stock dropped 41.7%,$12.03,7.01,-41.7,2.0,True
raptor_pharmaceutical_rptp.md,2015-11-06,Rebound; additional NIDDK data presented at AASLD; stock recovered 27.2%,$5.45,6.93,27.2,16.0,True
raptor_pharmaceutical_rptp.md,2015-12-11,Negative correction following CyNCh data; stock declined 25.1%,$6.06,4.54,-25.1,,True
raptor_pharmaceutical_rptp.md,2016-01-08,Broad biotech selloff in early 2016; stock declined 21.7%,$5.20,4.07,-21.7,,True
raptor_pharmaceutical_rptp.md,2016-04-08,Positive move; bounce from low; stock recovered 20.6%,$4.51,5.44,20.6,,True
raptor_pharmaceutical_rptp.md,2016-05-20,Continued momentum; stock advanced 22.4%,$4.25,5.2,22.4,,True
raptor_pharmaceutical_rptp.md,2016-09-16,Massive spike of 20.7% on acquisition announcement; stock closed at $8.99 (slightly below $9.00 offer),$7.45,8.99,20.7,12.0,True
rayzebio_inc_RYZB.md,,Trigger event,Event source,,,,True
rayzebio_inc_RYZB.md,2023-11-03,not identified in filings or news,Not identified,18.42,22.35,21.3,False
rayzebio_inc_RYZB.md,2023-12-29,not identified in filings or news,Not identified,30.57,62.17,103.4,False
receptos_inc_rcpt.md,,Trigger event,Event source,,,,True
receptos_inc_rcpt.md,2013-09-13,Party A delivered unsolicited acquisition proposal on 2013-08-14; Receptos engaged advisors and conducted market outreach August–September 2013; speculative M&A interest and growing clinical pipeline likely drove sustained buying,"SC 14D9 0001193125-15-266171, Background of the Offer",17.92,22.07,23.2,True
receptos_inc_rcpt.md,2013-10-18,Celgene and Party A conducting due diligence; continued discussions through October 2013; Celgene indicating willingness to consider transaction with contingent component,"SC 14D9 0001193125-15-266171, Background of the Offer",28.2,33.91,20.2,True
receptos_inc_rcpt.md,2014-06-13,"Phase 2 RADIANCE trial of ozanimod in RMS met its primary endpoint; announcement made after the close of U.S. markets on June 9, 2014","SC 14D9 0001193125-15-266171, Background of the Offer",26.0,40.1,54.2,True
receptos_inc_rcpt.md,2014-10-31,"TOUCHSTONE Phase 2 trial of ozanimod in ulcerative colitis met its primary endpoint and all secondary endpoints; announcement made after the close of U.S. markets on October 27, 2014","SC 14D9 0001193125-15-266171, Background of the Offer",67.4,103.65,53.8,True
receptos_inc_rcpt.md,2015-04-03,"Media reports on April 1, 2015 that the Company was for sale and that potential acquirors were considering bids; intraday high of $202.96 on April 1","SC 14D9 0001193125-15-266171, Background of the Offer",147.43,169.31,14.9,True
receptos_inc_rcpt.md,2015-06-12,"Media reports on June 10, 2015 that several publicly traded pharmaceutical companies were considering bids to acquire the Company","SC 14D9 0001193125-15-266171, Background of the Offer",162.92,178.31,9.4,True
receptos_inc_rcpt.md,2015-07-17,"Merger Agreement executed July 14, 2015 and joint press release issued after market close; tender offer at $232.00 per share announced","SC 14D9 0001193125-15-266171, Item 4; 8-K 0001193125-15-252504",193.98,229.5,18.3,True
regulus_therapeutics_inc_RGLS.md,,Trigger event,Event source,,,,True
regulus_therapeutics_inc_RGLS.md,2023-05-12,not identified in filings or news,Not identified,1.41,1.75,24.2,False
regulus_therapeutics_inc_RGLS.md,2023-08-25,not identified in filings or news,Not identified,1.32,1.65,25.0,False
regulus_therapeutics_inc_RGLS.md,2023-09-22,not identified in filings or news,Not identified,1.7,1.28,-24.7,False
regulus_therapeutics_inc_RGLS.md,2024-03-15,not identified in filings or news,Not identified,1.39,2.11,51.8,False
regulus_therapeutics_inc_RGLS.md,2024-03-22,not identified in filings or news,Not identified,2.11,2.69,27.3,False
regulus_therapeutics_inc_RGLS.md,2024-04-19,not identified in filings or news,Not identified,2.8,2.13,-23.9,False
regulus_therapeutics_inc_RGLS.md,2024-06-28,not identified in filings or news,Not identified,2.51,1.78,-28.9,False
regulus_therapeutics_inc_RGLS.md,2025-03-28,not identified in filings or news,Not identified,1.37,1.73,26.3,False
regulus_therapeutics_inc_RGLS.md,2025-04-25,not identified in filings or news,Not identified,2.06,2.76,34.0,False
regulus_therapeutics_inc_RGLS.md,2025-05-02,not identified in filings or news,Not identified,2.76,7.85,184.4,False
relypsa_inc_RLYP.md,,Trigger event,Event source,,,,True
relypsa_inc_RLYP.md,2014-11-21,not identified in filings or news,Not identified,19.67,23.71,20.5,False
relypsa_inc_RLYP.md,2015-10-23,not identified in filings or news,Not identified,18.67,13.8,-26.1,False
relypsa_inc_RLYP.md,2015-12-04,not identified in filings or news,Not identified,23.97,29.14,21.6,False
relypsa_inc_RLYP.md,2016-01-08,not identified in filings or news,Not identified,28.34,21.26,-25.0,False
relypsa_inc_RLYP.md,2016-02-26,not identified in filings or news,Not identified,18.4,14.6,-20.7,False
relypsa_inc_RLYP.md,2016-04-08,not identified in filings or news,Not identified,13.3,22.48,69.0,False
relypsa_inc_RLYP.md,2016-05-06,not identified in filings or news,Not identified,18.1,13.51,-25.4,False
relypsa_inc_RLYP.md,2016-05-27,not identified in filings or news,Not identified,14.96,18.06,20.7,False
relypsa_inc_RLYP.md,2016-07-22,not identified in filings or news,Not identified,20.67,32.07,55.2,False
repros_therapeutics_inc_rprx.md,,Trigger event,Event source,,,,True
repros_therapeutics_inc_rprx.md,2016-04-15,not identified in filings or news,Not identified,0.9,2.27,152.2,False
repros_therapeutics_inc_rprx.md,2016-04-22,not identified in filings or news,Not identified,2.27,2.78,22.5,False
repros_therapeutics_inc_rprx.md,2017-05-19,not identified in filings or news,Not identified,0.84,0.56,-33.9,False
repros_therapeutics_inc_rprx.md,2017-07-21,not identified in filings or news,Not identified,0.58,0.37,-36.1,False
repros_therapeutics_inc_rprx.md,2017-10-06,not identified in filings or news,Not identified,0.32,0.53,65.6,False
repros_therapeutics_inc_rprx.md,2017-12-08,not identified in filings or news,Not identified,0.4,0.49,23.7,False
repros_therapeutics_inc_rprx.md,2017-12-15,not identified in filings or news,Not identified,0.5,0.66,34.0,False
revance_therapeutics_inc_rvnc.md,,Trigger event,Event source,,,,True
revance_therapeutics_inc_rvnc.md,2022-09-09,Not identified in filings or news; general biotech market move,not identified in filings or news,21.73,28.47,31.0,False
revance_therapeutics_inc_rvnc.md,2023-01-13,Not identified in filings or news; significant volume surge,not identified in filings or news,19.71,27.92,41.7,False
revance_therapeutics_inc_rvnc.md,2023-09-22,Not identified in filings or news; broad market sell-off and sector weakness,not identified in filings or news,16.8,13.01,-22.6,False
revance_therapeutics_inc_rvnc.md,2023-11-10,Not identified in filings or news,not identified in filings or news,9.23,5.97,-35.3,False
revance_therapeutics_inc_rvnc.md,2023-11-17,Not identified in filings or news,not identified in filings or news,5.97,7.27,21.8,False
revance_therapeutics_inc_rvnc.md,2024-01-12,Not identified in filings or news,not identified in filings or news,8.35,5.94,-28.9,False
revance_therapeutics_inc_rvnc.md,2024-03-01,"Revance public offering announced March 4, 2024 at $6.25/share; 16,000,000 shares",SC 14D9 (0001140361-24-049087),5.49,6.98,27.1,True
revance_therapeutics_inc_rvnc.md,2024-07-12,Not identified in filings or news with precision; Crown indicating revised $6.50 proposal forthcoming (June 21); diligence access expanded (June 29),SC 14D9 (0001140361-24-049087),2.67,3.58,34.1,False
revance_therapeutics_inc_rvnc.md,2024-08-16,"Original Merger Agreement announced August 12, 2024 at $6.66/share","SC 14D9 (0001140361-24-049087); 8-K dated August 12, 2024",3.53,6.62,87.5,True
revance_therapeutics_inc_rvnc.md,2024-11-01,Q3 2024 going concern disclosure in 10-Q filed November 7 (following week); October 30 Proposal received (Crown cut to $2.25/share cash),SC 14D9 (0001140361-24-049087),4.7,5.8,23.4,True
revance_therapeutics_inc_rvnc.md,2024-11-08,Q3 2024 10-Q with going concern disclosure filed November 7; October 30 Proposal (Crown offer reduced to $2.25/share); merger renegotiation disclosed,SC 14D9 (0001140361-24-049087); 8-K November 1 2024,5.8,3.7,-36.2,True
revance_therapeutics_inc_rvnc.md,2024-12-13,"A&R Merger Agreement announced December 7, 2024 at $3.10/share; offer commenced December 12",SC 14D9 (0001140361-24-049087),3.82,3.08,-19.3,True
revance_therapeutics_inc_rvnc.md,2025-01-17,"Second Amendment to A&R Merger Agreement increased price to $3.65/share (announced January 21, 2025)",8-K 0001140361-25-001461,3.25,3.68,13.2,True
sagent_pharmaceuticals_inc_sgnt.md,,Trigger event,Event source,,,,True
sagent_pharmaceuticals_inc_sgnt.md,2014-09-19,Sagent Q2 2014 results announcement and/or other undisclosed catalyst,not identified in filings or news (news pull does not include this date),29.5,30.9,7.6,True
sagent_pharmaceuticals_inc_sgnt.md,2014-10-03,Recovery from prior week decline; possible Q3 2014 results context,not identified in filings or news,29.5,31.76,7.7,True
sagent_pharmaceuticals_inc_sgnt.md,2015-01-13,Reuters news story reporting Sagent considering a sale of the company and hired Perella Weinberg,"SC 14D9, accession 0001193125-16-665570, Background of the Offer",25.04,25.98,2016.0,True
sagent_pharmaceuticals_inc_sgnt.md,2015-03-27,Q4 2014 / full-year 2014 financial results announcement; Yordon retirement announcement,News: Sagent Reports Q4 and Full Year 2014 Results (not in news pull but consistent with date); SC 14D9 notes Yordon retirement late March 2015,28.05,22.83,-18.7,True
sagent_pharmaceuticals_inc_sgnt.md,2015-08-07,"Q2 2015 financial results (August 4, 2015) and CEO appointment announcement (August 3, 2015)",News: Sagent Pharmaceuticals Reports Second Quarter 2015 Financial Results (2015-08-04); Sagent Pharmaceuticals Board Appoints Allan Oberman as Chief Executive Officer (2015-08-03),24.58,21.66,-11.9,True
sagent_pharmaceuticals_inc_sgnt.md,2015-08-14,Continued post-earnings / broad market selloff,not individually attributable to a specific Sagent filing or news event,21.66,19.68,-9.1,True
sagent_pharmaceuticals_inc_sgnt.md,2016-01-08,January 2016 Reuters article reporting Sagent exploring a sale and hired Perella Weinberg,"SC 14D9 notes Reuters ran a news story on January 13, 2016; J.P. Morgan Healthcare Conference (January 8 presentation)",15.91,13.36,-16.1,True
sagent_pharmaceuticals_inc_sgnt.md,2016-01-15,Post-decline recovery; probable short-covering after Reuters report,not identified in specific filing or news,13.36,15.38,15.1,True
sagent_pharmaceuticals_inc_sgnt.md,2016-04-29,"Q1 2016 financial results (May 3, 2016); possible pre-announcement leakage or results pre-release context",News: Sagent Pharmaceuticals Reports First Quarter 2016 Financial Results (2016-05-03),12.84,11.64,-9.3,True
sagent_pharmaceuticals_inc_sgnt.md,2016-05-06,Continued Q1 2016 results reaction; stock at cycle low of $10.55 intraweek,News: Sagent Pharmaceuticals Reports First Quarter 2016 Financial Results (2016-05-03),11.64,10.84,-6.9,True
sagent_pharmaceuticals_inc_sgnt.md,2016-07-15,"Announcement of Nichi-Iko Merger Agreement (announced July 11, 2016 via joint press release)","8-K filed 2016-07-11 (not staged); SC 14D9 accession 0001193125-16-665570, Background of the Offer",15.5,21.8,40.6,True
salix_pharmaceuticals_ltd_SLXP.md,,Trigger event,Event source,,,,True
salix_pharmaceuticals_ltd_SLXP.md,2014-11-07,not identified in filings or news,Not identified,143.85,91.47,-36.4,False
santarus_inc_SNTS.md,,Trigger event,Event source,,,,True
santarus_inc_SNTS.md,2012-01-13,not identified in filings or news,Not identified,3.5,4.54,29.7,False
santarus_inc_SNTS.md,2012-09-07,not identified in filings or news,Not identified,6.18,7.48,21.0,False
santarus_inc_SNTS.md,2013-11-08,not identified in filings or news,Not identified,23.58,31.95,35.5,False
satsuma_pharmaceuticals_inc_STSA.md,,Trigger event,Event source,,,,True
satsuma_pharmaceuticals_inc_STSA.md,2021-06-25,not identified in filings or news,Not identified,5.62,7.25,29.0,False
satsuma_pharmaceuticals_inc_STSA.md,2022-05-13,not identified in filings or news,Not identified,3.66,2.59,-29.2,False
satsuma_pharmaceuticals_inc_STSA.md,2022-05-20,not identified in filings or news,Not identified,2.59,3.4,31.3,False
satsuma_pharmaceuticals_inc_STSA.md,2022-06-24,not identified in filings or news,Not identified,2.9,3.6,24.1,False
satsuma_pharmaceuticals_inc_STSA.md,2022-08-05,not identified in filings or news,Not identified,4.53,6.1,34.7,False
satsuma_pharmaceuticals_inc_STSA.md,2022-11-18,not identified in filings or news,Not identified,4.05,0.65,-84.0,False
satsuma_pharmaceuticals_inc_STSA.md,2022-12-02,not identified in filings or news,Not identified,0.77,1.01,30.8,False
satsuma_pharmaceuticals_inc_STSA.md,2023-03-31,not identified in filings or news,Not identified,0.89,0.7,-21.5,False
satsuma_pharmaceuticals_inc_STSA.md,2023-04-21,not identified in filings or news,Not identified,0.66,1.04,58.8,False
sciele_pharma_inc_SCRX.md,,Trigger event,Event source,,,,True
sciele_pharma_inc_SCRX.md,2008-09-05,not identified in filings or news,Not identified,19.27,30.73,59.5,False
scpharmaceuticals_inc_SCPH.md,,Trigger event,Event source,,,,True
scpharmaceuticals_inc_SCPH.md,2024-05-24,not identified in filings or news,Not identified,4.75,3.51,-26.1,False
scpharmaceuticals_inc_SCPH.md,2025-05-16,not identified in filings or news,Not identified,2.44,3.22,32.0,False
sigilon_therapeutics_inc_SGTX.md,,Trigger event,Event source,,,,True
sigilon_therapeutics_inc_SGTX.md,2021-07-09,not identified in filings or news,Not identified,10.35,6.9,-33.3,False
sigilon_therapeutics_inc_SGTX.md,2021-08-27,not identified in filings or news,Not identified,4.57,5.99,31.1,False
sigilon_therapeutics_inc_SGTX.md,2021-12-03,not identified in filings or news,Not identified,3.95,2.72,-31.1,False
sigilon_therapeutics_inc_SGTX.md,2022-05-13,not identified in filings or news,Not identified,1.03,0.75,-27.1,False
sigilon_therapeutics_inc_SGTX.md,2022-08-05,not identified in filings or news,Not identified,0.71,0.86,20.9,False
sigilon_therapeutics_inc_SGTX.md,2022-09-23,not identified in filings or news,Not identified,0.65,0.48,-25.4,False
sigilon_therapeutics_inc_SGTX.md,2023-01-13,not identified in filings or news,Not identified,0.36,0.46,29.4,False
sigilon_therapeutics_inc_SGTX.md,2023-01-20,not identified in filings or news,Not identified,0.46,0.74,60.8,False
sigilon_therapeutics_inc_SGTX.md,2023-02-24,not identified in filings or news,Not identified,0.72,0.87,21.5,False
sigilon_therapeutics_inc_SGTX.md,2023-03-03,not identified in filings or news,Not identified,0.87,1.25,43.7,False
sigilon_therapeutics_inc_SGTX.md,2023-03-10,not identified in filings or news,Not identified,1.25,0.96,-22.9,False
sigilon_therapeutics_inc_SGTX.md,2023-04-07,not identified in filings or news,Not identified,0.93,0.72,-22.2,False
sigilon_therapeutics_inc_SGTX.md,2023-05-05,not identified in filings or news,Not identified,0.73,0.5,-31.4,False
sigilon_therapeutics_inc_SGTX.md,2023-05-19,not identified in filings or news,Not identified,0.48,0.64,31.9,False
sigilon_therapeutics_inc_SGTX.md,2023-05-26,not identified in filings or news,Not identified,0.64,4.9,669.7,False
sigilon_therapeutics_inc_SGTX.md,2023-06-16,not identified in filings or news,Not identified,4.5,5.66,25.8,False
sigilon_therapeutics_inc_SGTX.md,2023-06-23,not identified in filings or news,Not identified,5.66,3.91,-30.9,False
sigilon_therapeutics_inc_SGTX.md,2023-06-30,not identified in filings or news,Not identified,3.91,22.51,475.7,False
sirtris_pharmaceuticals_inc_SIRT.md,,Trigger event,Event source,,,,True
sirtris_pharmaceuticals_inc_SIRT.md,2007-07-13,not identified in filings or news,Not identified,11.07,14.13,27.6,False
sirtris_pharmaceuticals_inc_SIRT.md,2008-03-28,not identified in filings or news,Not identified,10.78,12.99,20.5,False
sirtris_pharmaceuticals_inc_SIRT.md,2008-04-25,not identified in filings or news,Not identified,12.68,22.3,75.9,False
societal_cdmo_inc_SCTL.md,,Trigger event,Event source,,,,True
societal_cdmo_inc_SCTL.md,2022-05-13,not identified in filings or news,Not identified,1.31,0.92,-29.5,False
societal_cdmo_inc_SCTL.md,2022-08-05,not identified in filings or news,Not identified,0.9,1.17,30.0,False
societal_cdmo_inc_SCTL.md,2022-12-09,not identified in filings or news,Not identified,1.7,1.27,-25.3,False
societal_cdmo_inc_SCTL.md,2023-06-09,not identified in filings or news,Not identified,0.72,1.03,43.1,False
societal_cdmo_inc_SCTL.md,2023-08-18,not identified in filings or news,Not identified,0.79,0.62,-21.8,False
societal_cdmo_inc_SCTL.md,2023-08-25,not identified in filings or news,Not identified,0.62,0.41,-34.3,False
societal_cdmo_inc_SCTL.md,2023-09-01,not identified in filings or news,Not identified,0.41,0.57,40.7,False
societal_cdmo_inc_SCTL.md,2024-02-09,not identified in filings or news,Not identified,0.4,0.5,26.0,False
societal_cdmo_inc_SCTL.md,2024-03-01,not identified in filings or news,Not identified,0.51,1.07,111.0,False
soleno_therapeutics_inc_slno.md,,Trigger event,Event source,,,,True
soleno_therapeutics_inc_slno.md,2025-03-28,"FDA approves VYKAT XR (diazoxide choline extended-release tablets) for hyperphagia in Prader-Willi Syndrome; Soleno announces commercial launch (April 14, 2025)",8-K/news: GlobeNewswire 2025-03-26; SC 14D9 (0001193125-26-162853) Background section,49.11,71.99,46.6,True
soleno_therapeutics_inc_slno.md,2025-09-12,not identified in filings or news with specificity; stock declined -23.1%; coincides with increased selling and high volume (15.8M shares); no specific adverse event disclosed in SC 14D9 for this week,SC 14D9 — no event attributed to this week,69.77,53.62,-23.1,False
soleno_therapeutics_inc_slno.md,2025-11-07,not identified in filings or news with specificity; stock declined -29.0%; high volume (24.5M shares); SC 14D9 notes that Party B terminated discussions with Soleno in early February 2026; no specific adverse event disclosed for this exact week,SC 14D9 — no event attributed; news pull includes no specific November 2025 catalyst,67.16,47.7,-29.0,False
soleno_therapeutics_inc_slno.md,2026-04-03,"Merger announcement on April 6, 2026 at $53.00/share following April 5, 2026 execution of Merger Agreement; stock began rising in week of April 3-4 in advance of announcement","SC 14D9 Background; 8-K (0001193125-26-142911, April 6, 2026)",30.05,39.49,31.4,True
soleno_therapeutics_inc_slno.md,2026-04-10,"Tender offer formally commenced April 20, 2026 at $53.00/share following merger announcement; market locked in $53.00 deal price after April 6, 2026 announcement",SC 14D9 (0001193125-26-162853); 8-K (0001193125-26-142911),39.49,52.63,33.3,True
spark_therapeutics_inc_ONCE.md,,Trigger event,Event source,,,,True
spark_therapeutics_inc_ONCE.md,2017-12-15,not identified in filings or news,Not identified,73.38,46.37,-36.8,False
spark_therapeutics_inc_ONCE.md,2018-04-13,not identified in filings or news,Not identified,62.06,77.04,24.1,False
spark_therapeutics_inc_ONCE.md,2018-08-10,not identified in filings or news,Not identified,73.77,58.42,-20.8,False
spark_therapeutics_inc_ONCE.md,2019-03-01,not identified in filings or news,Not identified,51.56,113.28,119.7,False
stemline_therapeutics_inc_STML.md,,Trigger event,Event source,,,,True
stemline_therapeutics_inc_STML.md,2018-12-21,not identified in filings or news,Not identified,10.36,8.23,-20.6,False
stemline_therapeutics_inc_STML.md,2018-12-28,not identified in filings or news,Not identified,8.23,10.21,24.1,False
stemline_therapeutics_inc_STML.md,2020-01-17,not identified in filings or news,Not identified,9.81,7.03,-28.3,False
stemline_therapeutics_inc_STML.md,2020-05-08,not identified in filings or news,Not identified,4.75,12.18,156.7,False
sucampo_pharmaceuticals_inc_scmp.md,,Trigger event,Event source,,,,True
sucampo_pharmaceuticals_inc_scmp.md,2016-11-11,"Not identified in filings or news as a distinct catalytic event. The week ending November 11 saw a broad biotech/pharma re-rating following the November 8, 2016 U.S. election; no SCMP-specific event identified in SEC filings or news pull",Not identified in filings or news,11.35,15.2,33.9,False
sucampo_pharmaceuticals_inc_scmp.md,2017-12-01,"Bloomberg published a story on December 7, 2017, that Sucampo was considering a sale for an unspecified amount. The SC 14D9 states the stock closed at $16.00 on December 7. The week ending December 1 likely incorporated market movement from the news leak or pre-announcement trading; the Bloomberg article itself was published within the week ending December 8.","SC 14D9, accession 0001193125-18-011313 (December 7 Bloomberg article reference)",10.55,12.8,21.3,True
sucampo_pharmaceuticals_inc_scmp.md,2017-12-08,"Bloomberg published a story on December 7, 2017, reporting that Sucampo was considering a sale for an unspecified amount. SCMP closed at $16.00 on December 7, 2017, per the SC 14D9 filing.","SC 14D9, accession 0001193125-18-011313",12.8,16.0,25.0,True
sunovion_pharmaceuticals_inc_SEPR.md,,Trigger event,Event source,,,,True
sunovion_pharmaceuticals_inc_SEPR.md,2008-10-10,not identified in filings or news,Not identified,16.65,12.48,-25.0,False
sunovion_pharmaceuticals_inc_SEPR.md,2009-09-04,not identified in filings or news,Not identified,18.59,22.82,22.8,False
synthorx_inc_THOR.md,,Trigger event,Event source,,,,True
synthorx_inc_THOR.md,2018-12-28,not identified in filings or news,Not identified,12.91,15.9,23.2,False
synthorx_inc_THOR.md,2019-02-15,not identified in filings or news,Not identified,15.71,19.92,26.8,False
synthorx_inc_THOR.md,2019-10-04,not identified in filings or news,Not identified,17.57,13.31,-24.2,False
synthorx_inc_THOR.md,2019-11-01,not identified in filings or news,Not identified,11.78,14.41,22.3,False
synthorx_inc_THOR.md,2019-12-06,not identified in filings or news,Not identified,17.9,25.03,39.8,False
synthorx_inc_THOR.md,2019-12-13,not identified in filings or news,Not identified,25.03,68.03,171.8,False
targanta_therapeutics_corp_TARG.md,,Trigger event,Event source,,,,True
targanta_therapeutics_corp_TARG.md,2008-10-10,not identified in filings or news,Not identified,6.01,3.84,-36.1,False
targanta_therapeutics_corp_TARG.md,2008-10-17,not identified in filings or news,Not identified,3.84,5.5,43.2,False
targanta_therapeutics_corp_TARG.md,2008-11-21,not identified in filings or news,Not identified,6.41,1.02,-84.1,False
targanta_therapeutics_corp_TARG.md,2008-11-28,not identified in filings or news,Not identified,1.02,1.23,20.6,False
targanta_therapeutics_corp_TARG.md,2008-12-05,not identified in filings or news,Not identified,1.23,2.75,123.6,False
targanta_therapeutics_corp_TARG.md,2008-12-12,not identified in filings or news,Not identified,2.75,1.04,-62.2,False
targanta_therapeutics_corp_TARG.md,2008-12-19,not identified in filings or news,Not identified,1.04,0.63,-39.4,False
targanta_therapeutics_corp_TARG.md,2009-01-09,not identified in filings or news,Not identified,0.61,1.02,67.2,False
targanta_therapeutics_corp_TARG.md,2009-01-16,not identified in filings or news,Not identified,1.02,2.45,140.2,False
taro_pharmaceutical_industries_ltd_TARO.md,,Trigger event,Event source,,,,True
taro_pharmaceutical_industries_ltd_TARO.md,2007-05-25,not identified in filings or news,Not identified,6.1,7.5,23.0,False
terns_pharmaceuticals_inc_TERN.md,,Trigger event,Event source,,,,True
terns_pharmaceuticals_inc_TERN.md,2024-07-12,not identified in filings or news,Not identified,6.81,9.31,36.7,False
terns_pharmaceuticals_inc_TERN.md,2025-04-04,not identified in filings or news,Not identified,2.92,2.1,-28.1,False
terns_pharmaceuticals_inc_TERN.md,2025-04-25,not identified in filings or news,Not identified,2.4,2.92,21.7,False
terns_pharmaceuticals_inc_TERN.md,2025-11-07,not identified in filings or news,Not identified,8.26,18.47,123.6,False
terns_pharmaceuticals_inc_TERN.md,2025-11-14,not identified in filings or news,Not identified,18.47,22.56,22.1,False
terns_pharmaceuticals_inc_TERN.md,2025-12-12,not identified in filings or news,Not identified,29.36,45.0,53.3,False
tesaro_inc_TSRO.md,,Trigger event,Event source,,,,True
tesaro_inc_TSRO.md,2018-06-22,not identified in filings or news,Not identified,39.77,49.62,24.8,False
tesaro_inc_TSRO.md,2018-08-03,not identified in filings or news,Not identified,35.12,26.97,-23.2,False
tesaro_inc_TSRO.md,2018-10-26,not identified in filings or news,Not identified,41.75,31.5,-24.6,False
tesaro_inc_TSRO.md,2018-11-16,not identified in filings or news,Not identified,25.1,34.96,39.3,False
tesaro_inc_TSRO.md,2018-11-23,not identified in filings or news,Not identified,34.96,43.01,23.0,False
tesaro_inc_TSRO.md,2018-12-07,not identified in filings or news,Not identified,46.38,73.95,59.4,False
tetraphase_pharmaceuticals_inc_ttph.md,,Trigger event,Event source,,,,True
tetraphase_pharmaceuticals_inc_ttph.md,2018-02-16,"IGNITE3 Phase 3 trial of eravacycline in complicated urinary tract infections (cUTI) announced top-line results on February 13, 2018 — cUTI trial did not meet primary endpoint. Stock dropped sharply.","News: ""Tetraphase Announces Top-Line Results from IGNITE3 Phase 3 Clinical Trial of Eravacycline in Complicated Urinary Tract Infections (cUTI)"" (Feb 13, 2018)",5.15,2.12,-58.8,True
tetraphase_pharmaceuticals_inc_ttph.md,2019-09-27,Tetraphase announces October 2019 public equity offering / related announcement; company underwent reverse stock split (estimated effective date in this period). Stock price data shows extreme movement consistent with reverse split adjustment and possible offering announcement. Exact reverse split ratio not disclosed in SC 14D9.,"SC 14D9 (0001193125-20-167749), Background section references October 30, 2019 equity financing; Q3 2019 10-Q share count change; news pull",0.31,5.73,1719.6,True
tetraphase_pharmaceuticals_inc_ttph.md,2019-10-04,Post-reverse-split price normalization; market digests restructuring; no specific event identified in SEC filings for the October 4 week specifically,not identified in filings or news (post-split normalization),5.73,4.15,-27.6,True
tetraphase_pharmaceuticals_inc_ttph.md,2019-11-01,"Market reaction to October 30, 2019 announcement of $8.0 million registered direct offering to Armistice Capital (Black-Scholes Put Provisions)","SC 14D9 (0001193125-20-167749): ""On the morning of October 30, 2019, Tetraphase announced that it had entered into a registered direct offering at the market for $8.0 million""",5.15,3.29,-36.1,True
tetraphase_pharmaceuticals_inc_ttph.md,2019-12-27,"Company P (Armistice affiliate) delivers unsolicited $9.0 million acquisition proposal on December 24, 2019; Tetraphase Board announces market check; multiple acquisition parties contacted","SC 14D9 (0001193125-20-167749): ""On December 24, 2019, a company that is referred to as Company P delivered an unsolicited proposal to acquire Tetraphase for an aggregate cash amount of $9.0 million.""",2.23,3.03,35.9,True
tetraphase_pharmaceuticals_inc_ttph.md,2020-03-20,"Broad COVID-19 market selloff; AcelRx merger agreement signed March 16, 2020 at $14.4 million fully diluted equity value; COVID market disruption caused extreme market-wide volatility",News: broader market conditions; SC 14D9 (0001193125-20-167749) Background section,1.45,0.74,-49.2,True
tetraphase_pharmaceuticals_inc_ttph.md,2020-03-27,Post-COVID recovery rally; no specific Tetraphase event identified,not identified in filings or news (market recovery),0.74,1.2,63.0,True
tetraphase_pharmaceuticals_inc_ttph.md,2020-05-08,"La Jolla Chairman Kevin Tang contacts Larry Edwards on May 1; Tetraphase Board receives La Jolla $22 million cash + $12.5 million CVR proposal on May 6, 2020; Tetraphase files 8-K; Board determines proposal could lead to Superior Offer","SC 14D9 (0001193125-20-167749): ""Also on May 6, 2020, the Tetraphase Board received an unsolicited proposal from La Jolla to acquire Tetraphase for $22 million in cash, plus an additional $12.5 million"" filed as Form 8-K",1.32,2.02,53.0,True
tetraphase_pharmaceuticals_inc_ttph.md,2020-05-22,Melinta delivers unsolicited proposal on May 14 ($27.0M + $12.5M CVR); Board determines it could reasonably be expected to lead to Superior Offer; filed 8-K May 15; further La Jolla diligence and Melinta-Tetraphase negotiations,"SC 14D9 (0001193125-20-167749): ""On May 14, 2020, Melinta delivered to the Tetraphase Board a non-binding, unsolicited offer to acquire Tetraphase... for approximately $27.0 million in cash and an additional $12.5 million""",2.19,2.64,20.5,True
therapeuticsmd_inc_TXMD.md,,Trigger event,Event source,,,,True
therapeuticsmd_inc_TXMD.md,2020-07-17,not identified in filings or news,Not identified,1.5,1.82,21.3,False
therapeuticsmd_inc_TXMD.md,2021-12-03,not identified in filings or news,Not identified,0.58,0.46,-20.7,False
