file,ticker,week_ended,open,high,low,close,volume,shares_out,market_cap,adj_close
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-08-01,29.26,29.94,27.12,27.86,4725148.0,106561506.0,2968.8,27.86
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-08-08,28.18,30.57,26.85,27.9,9754505.0,106561506.0,2973.1,27.9
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-08-15,28.26,28.6,26.37,26.97,9703165.0,106561506.0,2874.0,26.97
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-08-22,27.41,28.24,26.61,27.24,4600957.0,106561506.0,2902.7,27.24
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-08-29,27.4,31.16,27.37,30.18,8174826.0,106561506.0,3216.0,30.18
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-09-05,30.18,31.17,26.4,27.5,12129154.0,106561506.0,2930.4,27.5
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-09-12,27.46,32.76,25.34,32.7,21797874.0,106561506.0,3484.6,32.7
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-09-19,28.53,29.03,26.25,27.13,15933622.0,106561506.0,2891.0,27.13
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-09-26,27.02,28.78,26.49,27.55,7411189.0,106561506.0,2935.8,27.55
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-10-03,27.06,27.94,23.72,23.97,8933007.0,106561506.0,2554.3,23.97
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-10-10,24.05,24.51,22.19,23.15,9062717.0,106561506.0,2466.9,23.15
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-10-17,23.15,27.41,22.52,26.16,12114622.0,106561506.0,2787.6,26.16
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-10-24,27.33,29.27,25.56,26.93,14914645.0,106561506.0,2869.7,26.93
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-10-31,26.88,29.25,26.38,27.4,7566458.0,106561506.0,2919.8,27.4
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-11-07,27.75,28.32,26.23,27.49,5602085.0,106839708.0,2937.0,27.49
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-11-14,27.61,29.96,26.0,29.0,7897482.0,106839708.0,3098.4,29.0
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-11-21,29.18,32.15,28.72,32.0,7397073.0,106839708.0,3418.9,32.0
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-11-28,32.02,34.53,31.95,33.18,3967990.0,106839708.0,3544.9,33.18
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-12-05,32.95,34.11,32.12,33.35,5201561.0,106839708.0,3563.1,33.35
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-12-12,33.45,34.56,31.27,31.28,4524778.0,106839708.0,3341.9,31.28
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-12-19,31.49,37.5,29.5,36.04,11486877.0,106839708.0,3850.5,36.04
nps_pharmaceuticals_inc_npsp.md,NPSP,2014-12-26,35.81,36.61,33.45,36.6,2876979.0,106839708.0,3910.3,36.6
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-01-02,36.46,37.3,35.15,35.75,2696366.0,106839708.0,3819.5,35.75
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-01-09,35.3,42.95,35.25,41.91,12421265.0,106839708.0,4477.7,41.91
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-01-16,45.46,45.7,45.33,45.45,121023848.0,106839708.0,4855.9,45.45
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-01-23,45.52,45.89,45.48,45.64,24750584.0,106839708.0,4876.2,45.64
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-01-30,45.95,46.01,45.84,45.86,26549517.0,106839708.0,4899.7,45.86
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-02-06,45.84,45.93,45.84,45.87,18317288.0,106839708.0,4900.7,45.87
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-02-13,45.87,45.9,45.84,45.88,22672974.0,108581155.0,4981.7,45.88
nps_pharmaceuticals_inc_npsp.md,NPSP,2015-02-20,45.87,45.99,45.87,45.97,18297235.0,108581155.0,4991.5,45.97
obagi_medical_products_inc_OMPI.md,OMPI,2011-03-25,12.15,12.86,12.15,12.49,261499.0,18599386.0,232.3,12.49
obagi_medical_products_inc_OMPI.md,OMPI,2011-04-01,12.5,12.74,12.02,12.74,509202.0,18599386.0,237.0,12.74
obagi_medical_products_inc_OMPI.md,OMPI,2011-04-08,12.79,12.79,12.17,12.42,269000.0,18599386.0,231.0,12.42
obagi_medical_products_inc_OMPI.md,OMPI,2011-04-15,12.39,12.89,12.33,12.67,230402.0,18599386.0,235.7,12.67
obagi_medical_products_inc_OMPI.md,OMPI,2011-04-22,12.53,12.9,12.23,12.55,174600.0,18599386.0,233.4,12.55
obagi_medical_products_inc_OMPI.md,OMPI,2011-04-29,12.5,13.0,12.45,12.83,144761.0,18599386.0,238.6,12.83
obagi_medical_products_inc_OMPI.md,OMPI,2011-05-06,12.91,12.94,8.61,9.8,3003990.0,18599386.0,182.3,9.8
obagi_medical_products_inc_OMPI.md,OMPI,2011-05-13,9.8,10.4,9.31,10.0,1083400.0,18599386.0,186.0,10.0
obagi_medical_products_inc_OMPI.md,OMPI,2011-05-20,9.97,10.39,9.49,9.6,502400.0,18599386.0,178.6,9.6
obagi_medical_products_inc_OMPI.md,OMPI,2011-05-27,9.5,10.0,9.34,9.79,252400.0,18599386.0,182.1,9.79
obagi_medical_products_inc_OMPI.md,OMPI,2011-06-03,9.86,10.06,9.25,9.29,432600.0,18599386.0,172.8,9.29
obagi_medical_products_inc_OMPI.md,OMPI,2011-06-10,9.28,9.63,9.17,9.2,347800.0,18599386.0,171.1,9.2
obagi_medical_products_inc_OMPI.md,OMPI,2011-06-17,9.29,9.56,8.95,9.5,432800.0,18599386.0,176.7,9.5
obagi_medical_products_inc_OMPI.md,OMPI,2011-06-24,9.46,9.88,9.0,9.14,823400.0,18599386.0,170.0,9.14
obagi_medical_products_inc_OMPI.md,OMPI,2011-07-01,9.14,9.65,9.01,9.61,317800.0,18599386.0,178.7,9.61
obagi_medical_products_inc_OMPI.md,OMPI,2011-07-08,9.58,10.48,9.49,10.46,219900.0,18599386.0,194.5,10.46
obagi_medical_products_inc_OMPI.md,OMPI,2011-07-15,10.38,10.81,10.05,10.54,269300.0,18599386.0,196.0,10.54
obagi_medical_products_inc_OMPI.md,OMPI,2011-07-22,10.47,10.81,9.59,10.61,286400.0,18599386.0,197.3,10.61
obagi_medical_products_inc_OMPI.md,OMPI,2011-07-29,10.48,10.76,10.07,10.37,230700.0,18599386.0,192.9,10.37
obagi_medical_products_inc_OMPI.md,OMPI,2011-08-05,10.44,10.68,8.97,9.79,306500.0,18599386.0,182.1,9.79
obagi_medical_products_inc_OMPI.md,OMPI,2011-08-12,9.56,10.0,8.79,9.67,519100.0,18599386.0,179.9,9.67
obagi_medical_products_inc_OMPI.md,OMPI,2011-08-19,9.79,10.2,9.38,9.77,290500.0,18599386.0,181.7,9.77
obagi_medical_products_inc_OMPI.md,OMPI,2011-08-26,10.0,10.75,9.9,10.09,500300.0,18599386.0,187.7,10.09
obagi_medical_products_inc_OMPI.md,OMPI,2011-09-02,10.19,10.7,9.54,9.63,283600.0,18599386.0,179.1,9.63
obagi_medical_products_inc_OMPI.md,OMPI,2011-09-09,9.34,10.38,9.29,9.53,209700.0,18599386.0,177.3,9.53
obagi_medical_products_inc_OMPI.md,OMPI,2011-09-16,9.37,10.49,9.36,10.25,318000.0,18599386.0,190.6,10.25
obagi_medical_products_inc_OMPI.md,OMPI,2011-09-23,10.09,10.13,8.88,9.71,269600.0,18599386.0,180.6,9.71
obagi_medical_products_inc_OMPI.md,OMPI,2011-09-30,9.73,10.31,9.03,9.07,300000.0,18599386.0,168.7,9.07
obagi_medical_products_inc_OMPI.md,OMPI,2011-10-07,9.0,9.62,8.79,9.25,601000.0,18599386.0,172.0,9.25
obagi_medical_products_inc_OMPI.md,OMPI,2011-10-14,9.43,10.08,9.33,10.0,268100.0,18599386.0,186.0,10.0
obagi_medical_products_inc_OMPI.md,OMPI,2011-10-21,9.89,9.89,9.23,9.54,271000.0,18599386.0,177.4,9.54
obagi_medical_products_inc_OMPI.md,OMPI,2011-10-28,9.54,10.03,9.39,9.8,337500.0,18599386.0,182.3,9.8
obagi_medical_products_inc_OMPI.md,OMPI,2011-11-04,9.67,9.75,9.0,9.38,231800.0,18600152.0,174.5,9.38
obagi_medical_products_inc_OMPI.md,OMPI,2011-11-11,9.4,10.5,9.16,9.97,358800.0,18600152.0,185.4,9.97
obagi_medical_products_inc_OMPI.md,OMPI,2011-11-18,9.94,10.16,9.58,9.89,242500.0,18600152.0,184.0,9.89
obagi_medical_products_inc_OMPI.md,OMPI,2011-11-25,9.73,10.0,9.16,9.16,202400.0,18600152.0,170.4,9.16
obagi_medical_products_inc_OMPI.md,OMPI,2011-12-02,9.42,10.14,9.42,9.92,337200.0,18600152.0,184.5,9.92
obagi_medical_products_inc_OMPI.md,OMPI,2011-12-09,10.07,10.14,9.62,9.96,275000.0,18600152.0,185.3,9.96
obagi_medical_products_inc_OMPI.md,OMPI,2011-12-16,9.85,10.2,9.68,10.15,406200.0,18600152.0,188.8,10.15
obagi_medical_products_inc_OMPI.md,OMPI,2011-12-23,10.2,10.45,9.94,10.1,279900.0,18600152.0,187.9,10.1
obagi_medical_products_inc_OMPI.md,OMPI,2011-12-30,10.07,10.21,9.83,10.16,260900.0,18600152.0,189.0,10.16
obagi_medical_products_inc_OMPI.md,OMPI,2012-01-06,10.36,10.37,10.05,10.21,200700.0,18600152.0,189.9,10.21
obagi_medical_products_inc_OMPI.md,OMPI,2012-01-13,10.25,10.34,10.02,10.19,331100.0,18600152.0,189.5,10.19
obagi_medical_products_inc_OMPI.md,OMPI,2012-01-20,10.29,10.64,10.2,10.62,326400.0,18600152.0,197.5,10.62
obagi_medical_products_inc_OMPI.md,OMPI,2012-01-27,10.64,10.65,10.05,10.24,348700.0,18600152.0,190.5,10.24
obagi_medical_products_inc_OMPI.md,OMPI,2012-02-03,10.14,10.87,10.13,10.79,336600.0,18600152.0,200.7,10.79
obagi_medical_products_inc_OMPI.md,OMPI,2012-02-10,10.73,11.68,10.73,11.13,460900.0,18600152.0,207.0,11.13
obagi_medical_products_inc_OMPI.md,OMPI,2012-02-17,11.3,12.02,11.22,11.96,1345700.0,18600152.0,222.5,11.96
obagi_medical_products_inc_OMPI.md,OMPI,2012-02-24,11.97,12.01,11.3,11.84,373500.0,18600152.0,220.2,11.84
obagi_medical_products_inc_OMPI.md,OMPI,2012-03-02,11.76,11.86,11.07,11.23,398400.0,18688421.0,209.9,11.23
obagi_medical_products_inc_OMPI.md,OMPI,2012-03-09,11.23,13.6,11.23,13.0,545300.0,18688421.0,242.9,13.0
obagi_medical_products_inc_OMPI.md,OMPI,2012-03-16,13.05,13.05,12.37,12.41,748300.0,18688421.0,231.9,12.41
obagi_medical_products_inc_OMPI.md,OMPI,2012-03-23,12.42,13.04,11.84,12.96,1083300.0,18688421.0,242.2,12.96
obagi_medical_products_inc_OMPI.md,OMPI,2012-03-30,13.07,13.75,12.95,13.4,546600.0,18688421.0,250.4,13.4
obagi_medical_products_inc_OMPI.md,OMPI,2012-04-06,13.31,13.53,13.06,13.12,442300.0,18688421.0,245.2,13.12
obagi_medical_products_inc_OMPI.md,OMPI,2012-04-13,12.97,13.09,12.59,12.73,343900.0,18688421.0,237.9,12.73
obagi_medical_products_inc_OMPI.md,OMPI,2012-04-20,12.75,13.19,12.46,12.48,495700.0,18688421.0,233.2,12.48
obagi_medical_products_inc_OMPI.md,OMPI,2012-04-27,12.32,12.98,12.16,12.84,473300.0,18688421.0,240.0,12.84
obagi_medical_products_inc_OMPI.md,OMPI,2012-05-04,12.79,13.2,11.51,12.26,442000.0,18732202.0,229.7,12.26
obagi_medical_products_inc_OMPI.md,OMPI,2012-05-11,12.17,13.09,11.62,12.37,662600.0,18732202.0,231.7,12.37
obagi_medical_products_inc_OMPI.md,OMPI,2012-05-18,12.23,13.15,12.01,12.76,418600.0,18732202.0,239.0,12.76
obagi_medical_products_inc_OMPI.md,OMPI,2012-05-25,12.78,13.03,12.5,12.71,375600.0,18732202.0,238.1,12.71
obagi_medical_products_inc_OMPI.md,OMPI,2012-06-01,12.71,13.02,12.0,12.47,416300.0,18732202.0,233.6,12.47
obagi_medical_products_inc_OMPI.md,OMPI,2012-06-08,12.59,14.2,12.39,14.0,1263500.0,18732202.0,262.3,14.0
obagi_medical_products_inc_OMPI.md,OMPI,2012-06-15,14.22,15.2,13.54,14.49,2224800.0,18732202.0,271.4,14.49
obagi_medical_products_inc_OMPI.md,OMPI,2012-06-22,14.5,14.96,13.87,14.17,2424700.0,18732202.0,265.4,14.17
obagi_medical_products_inc_OMPI.md,OMPI,2012-06-29,14.0,15.34,13.51,15.27,1808800.0,18732202.0,286.0,15.27
obagi_medical_products_inc_OMPI.md,OMPI,2012-07-06,16.0,16.03,14.86,15.75,2081100.0,18732202.0,295.0,15.75
obagi_medical_products_inc_OMPI.md,OMPI,2012-07-13,15.99,18.0,15.8,17.15,6126200.0,18732202.0,321.3,17.15
obagi_medical_products_inc_OMPI.md,OMPI,2012-07-20,17.06,17.31,15.63,16.09,2954700.0,18732202.0,301.4,16.09
obagi_medical_products_inc_OMPI.md,OMPI,2012-07-27,15.8,15.8,14.62,15.35,2579400.0,18732202.0,287.5,15.35
obagi_medical_products_inc_OMPI.md,OMPI,2012-08-03,15.2,15.74,10.7,12.21,4501800.0,18803965.0,229.6,12.21
obagi_medical_products_inc_OMPI.md,OMPI,2012-08-10,12.19,13.36,11.88,13.11,2448100.0,18803965.0,246.5,13.11
obagi_medical_products_inc_OMPI.md,OMPI,2012-08-17,13.05,13.41,12.88,13.33,1282100.0,18803965.0,250.7,13.33
obagi_medical_products_inc_OMPI.md,OMPI,2012-08-24,13.29,13.42,12.76,13.14,1229600.0,18803965.0,247.1,13.14
obagi_medical_products_inc_OMPI.md,OMPI,2012-08-31,13.14,13.64,13.04,13.36,931000.0,18803965.0,251.2,13.36
obagi_medical_products_inc_OMPI.md,OMPI,2012-09-07,13.36,13.59,13.23,13.3,1400000.0,18803965.0,250.1,13.3
obagi_medical_products_inc_OMPI.md,OMPI,2012-09-14,13.32,13.41,12.35,12.79,2012900.0,18803965.0,240.5,12.79
obagi_medical_products_inc_OMPI.md,OMPI,2012-09-21,12.76,12.85,12.48,12.61,797200.0,18803965.0,237.1,12.61
obagi_medical_products_inc_OMPI.md,OMPI,2012-09-28,12.6,12.76,11.83,12.41,990600.0,18803965.0,233.4,12.41
obagi_medical_products_inc_OMPI.md,OMPI,2012-10-05,12.46,12.59,12.03,12.53,935600.0,18803965.0,235.6,12.53
obagi_medical_products_inc_OMPI.md,OMPI,2012-10-12,12.5,12.68,12.1,12.31,979500.0,18803965.0,231.5,12.31
obagi_medical_products_inc_OMPI.md,OMPI,2012-10-19,12.37,12.75,12.2,12.4,962400.0,18803965.0,233.2,12.4
obagi_medical_products_inc_OMPI.md,OMPI,2012-10-26,12.39,12.51,12.1,12.39,808900.0,18803965.0,233.0,12.39
obagi_medical_products_inc_OMPI.md,OMPI,2012-11-02,12.36,12.8,12.2,12.55,1287400.0,17413304.0,218.5,12.55
obagi_medical_products_inc_OMPI.md,OMPI,2012-11-09,12.59,12.8,11.57,12.36,1023600.0,17413304.0,215.2,12.36
obagi_medical_products_inc_OMPI.md,OMPI,2012-11-16,12.33,12.87,11.8,12.84,884500.0,17413304.0,223.6,12.84
obagi_medical_products_inc_OMPI.md,OMPI,2012-11-23,12.91,13.2,12.71,12.87,385500.0,17413304.0,224.1,12.87
obagi_medical_products_inc_OMPI.md,OMPI,2012-11-30,12.87,13.75,12.79,13.66,690800.0,17413304.0,237.9,13.66
obagi_medical_products_inc_OMPI.md,OMPI,2012-12-07,13.64,13.73,13.1,13.37,441700.0,17413304.0,232.8,13.37
obagi_medical_products_inc_OMPI.md,OMPI,2012-12-14,13.38,13.84,13.06,13.29,358400.0,17413304.0,231.4,13.29
obagi_medical_products_inc_OMPI.md,OMPI,2012-12-21,13.36,13.99,13.15,13.51,722000.0,17413304.0,235.3,13.51
obagi_medical_products_inc_OMPI.md,OMPI,2012-12-28,13.5,13.72,13.16,13.25,222500.0,17413304.0,230.7,13.25
obagi_medical_products_inc_OMPI.md,OMPI,2013-01-04,13.25,14.45,13.14,13.99,393100.0,17413304.0,243.6,13.99
obagi_medical_products_inc_OMPI.md,OMPI,2013-01-11,13.91,13.99,13.51,13.79,363300.0,17413304.0,240.1,13.79
obagi_medical_products_inc_OMPI.md,OMPI,2013-01-18,13.72,14.18,13.46,13.91,606600.0,17413304.0,242.2,13.91
obagi_medical_products_inc_OMPI.md,OMPI,2013-01-25,13.87,13.96,13.63,13.81,258100.0,17413304.0,240.5,13.81
obagi_medical_products_inc_OMPI.md,OMPI,2013-02-01,13.87,14.53,13.75,14.31,420100.0,17413304.0,249.2,14.31
obagi_medical_products_inc_OMPI.md,OMPI,2013-02-08,14.24,14.25,13.62,13.99,323100.0,17413304.0,243.6,13.99
obagi_medical_products_inc_OMPI.md,OMPI,2013-02-15,14.0,14.55,13.85,14.29,278300.0,17413304.0,248.8,14.29
obagi_medical_products_inc_OMPI.md,OMPI,2013-02-22,14.34,14.36,13.6,14.13,395000.0,17413304.0,246.0,14.13
obagi_medical_products_inc_OMPI.md,OMPI,2013-03-01,14.16,14.32,13.31,13.89,391400.0,17413304.0,241.9,13.89
obagi_medical_products_inc_OMPI.md,OMPI,2013-03-08,13.91,14.5,13.75,13.99,283700.0,17434138.0,243.9,13.99
obagi_medical_products_inc_OMPI.md,OMPI,2013-03-15,13.93,15.26,13.62,14.91,621200.0,17434138.0,259.9,14.91
obagi_medical_products_inc_OMPI.md,OMPI,2013-03-22,14.76,19.9,14.76,19.8,20770000.0,17434138.0,345.2,19.8
obagi_medical_products_inc_OMPI.md,OMPI,2013-03-29,19.87,19.88,19.71,19.75,2160700.0,17434138.0,344.3,19.75
obagi_medical_products_inc_OMPI.md,OMPI,2013-04-05,19.79,25.6,19.71,25.42,5149000.0,17434138.0,443.2,25.42
obagi_medical_products_inc_OMPI.md,OMPI,2013-04-12,23.91,23.99,23.9,23.95,4359600.0,17434138.0,417.5,23.95
obagi_medical_products_inc_OMPI.md,OMPI,2013-04-19,23.96,24.0,23.95,23.97,5366200.0,17434138.0,417.9,23.97
obagi_medical_products_inc_OMPI.md,OMPI,2013-04-26,23.97,24.03,23.95,23.98,1783500.0,17434138.0,418.1,23.98
ocata_therapeutics_inc_OCAT.md,OCAT,2013-11-15,6.0,6.0,6.0,6.0,193200.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-11-22,6.0,6.0,6.0,6.0,199000.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-11-29,6.0,6.0,6.0,6.0,67300.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-12-06,6.0,6.0,6.0,6.0,185300.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-12-13,6.0,6.0,5.0,6.0,177900.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-12-20,6.0,7.0,6.0,7.0,264200.0,2610116463.0,18270.8,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2013-12-27,6.0,7.0,6.0,6.0,342400.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-01-03,6.0,6.0,6.0,6.0,378400.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-01-10,6.0,6.0,6.0,6.0,422700.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-01-17,6.0,6.0,6.0,6.0,368100.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-01-24,6.0,6.0,6.0,6.0,432600.0,2610116463.0,15660.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-01-31,6.0,10.0,6.0,8.0,2351300.0,2610116463.0,20880.9,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-02-07,9.0,10.0,8.0,8.0,1218100.0,2610116463.0,20880.9,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-02-14,8.0,9.0,7.0,7.0,938500.0,2610116463.0,18270.8,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-02-21,7.0,8.0,7.0,7.0,424100.0,2610116463.0,18270.8,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-02-28,7.0,7.0,7.0,7.0,406600.0,2610116463.0,18270.8,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-03-07,7.0,10.0,7.0,9.0,1127300.0,2776983176.0,24992.8,9.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-03-14,9.0,9.0,8.0,8.0,495900.0,2776983176.0,22215.9,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-03-21,8.0,8.0,8.0,8.0,247000.0,2776983176.0,22215.9,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-03-28,8.0,10.0,8.0,8.0,805100.0,2776983176.0,22215.9,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-04-04,8.0,8.0,7.0,7.0,998300.0,2776983176.0,19438.9,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-04-11,7.0,7.0,6.0,6.0,655600.0,2776983176.0,16661.9,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-04-18,6.0,7.0,6.0,6.0,460900.0,2776983176.0,16661.9,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-04-25,6.0,7.0,5.0,6.0,679900.0,2776983176.0,16661.9,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-05-02,6.0,6.0,6.0,6.0,290300.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-05-09,6.0,6.0,6.0,6.0,317900.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-05-16,6.0,6.0,6.0,6.0,223000.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-05-23,6.0,6.0,6.0,6.0,320800.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-05-30,6.0,6.0,6.0,6.0,261000.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-06-06,6.0,7.0,6.0,6.0,399200.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-06-13,7.0,7.0,5.0,5.0,1017300.0,2852780910.0,14263.9,5.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-06-20,5.0,6.0,5.0,6.0,604900.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-06-27,6.0,7.0,6.0,6.0,734900.0,2852780910.0,17116.7,6.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-07-04,6.0,8.0,6.0,8.0,837500.0,2852780910.0,22822.2,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-07-11,8.0,8.0,8.0,8.0,949500.0,2852780910.0,22822.2,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-07-18,8.0,8.0,8.0,8.0,352900.0,2852780910.0,22822.2,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-07-25,8.0,9.0,7.0,7.0,713000.0,2852780910.0,19969.5,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-08-01,7.0,8.0,6.0,7.0,405100.0,2852780910.0,19969.5,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-08-08,7.0,7.0,7.0,7.0,342600.0,3363698522.0,23545.9,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-08-15,7.0,8.0,7.0,7.0,389300.0,3363698522.0,23545.9,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-08-22,7.0,8.0,7.0,7.0,285800.0,3363698522.0,23545.9,7.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-08-29,7.0,9.05,6.01,8.0,938100.0,3363698522.0,26909.6,8.0
ocata_therapeutics_inc_OCAT.md,OCAT,2014-09-05,7.97,9.43,7.95,9.2,1346900.0,3363698522.0,30946.0,9.2
ocata_therapeutics_inc_OCAT.md,OCAT,2014-09-12,9.24,12.73,8.21,8.49,4484300.0,3363698522.0,28557.8,8.49
ocata_therapeutics_inc_OCAT.md,OCAT,2014-09-19,8.62,9.25,8.18,8.74,1008800.0,3363698522.0,29398.7,8.74
ocata_therapeutics_inc_OCAT.md,OCAT,2014-09-26,8.51,8.55,7.67,8.12,974900.0,3363698522.0,27313.2,8.12
ocata_therapeutics_inc_OCAT.md,OCAT,2014-10-03,8.12,8.17,6.76,6.94,892100.0,3363698522.0,23344.1,6.94
ocata_therapeutics_inc_OCAT.md,OCAT,2014-10-10,6.95,7.73,6.85,6.96,382400.0,3363698522.0,23411.3,6.96
ocata_therapeutics_inc_OCAT.md,OCAT,2014-10-17,6.95,9.45,6.76,7.18,1877900.0,3363698522.0,24151.4,7.18
ocata_therapeutics_inc_OCAT.md,OCAT,2014-10-24,7.15,7.25,6.76,6.91,439800.0,3363698522.0,23243.2,6.91
ocata_therapeutics_inc_OCAT.md,OCAT,2014-10-31,6.97,7.48,6.87,6.93,428500.0,3363698522.0,23310.4,6.93
ocata_therapeutics_inc_OCAT.md,OCAT,2014-11-07,6.93,6.99,6.2,6.52,716800.0,34393658.0,224.2,6.52
ocata_therapeutics_inc_OCAT.md,OCAT,2014-11-14,6.69,7.25,6.47,7.02,675500.0,34393658.0,241.4,7.02
ocata_therapeutics_inc_OCAT.md,OCAT,2014-11-21,7.02,7.02,6.2,6.2,516100.0,34393658.0,213.2,6.2
ocata_therapeutics_inc_OCAT.md,OCAT,2014-11-28,6.26,6.5,6.2,6.33,339400.0,34393658.0,217.7,6.33
ocata_therapeutics_inc_OCAT.md,OCAT,2014-12-05,6.32,7.05,5.85,6.68,845500.0,34393658.0,229.7,6.68
ocata_therapeutics_inc_OCAT.md,OCAT,2014-12-12,6.78,7.5,6.3,6.49,1063400.0,34393658.0,223.2,6.49
ocata_therapeutics_inc_OCAT.md,OCAT,2014-12-19,6.25,7.15,5.88,6.69,1047705.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2014-12-26,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-01-02,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-01-09,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-01-16,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-01-23,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-01-30,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-02-06,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
ocata_therapeutics_inc_OCAT.md,OCAT,2015-02-13,6.69,6.69,6.69,6.69,0.0,34393658.0,230.1,6.69
